1018989,4944404,5885049,6132562
1036097,4373203,6196925,6367315
1050253,2118810,6401551,8414444
1152989,1556743,6542767,8742411
1164905,1721277,6347444,8746447
1168520,1737318,6454481,8635980
1225616,1956783,6457859,8348877
1227894,1417976,6579460,8767018
1229589,1593103,7269261,7882320
1237312,1431971,6762389,8546554
1257002,4100650,4110929,8483162
1291209,4821129,5791862,6072944
1303177,4647713,5946319,6083228
1383957,4338990,5839339,6434885
1396192,2432371,5523305,8633027
1420614,2099059,6757037,7709269
1443476,2339666,6276997,7918539
1446932,2947892,3110038,8029251
1469400,4643651,5798538,6082071
1472940,3421221,6410750,6685015
1513696,4212024,6100877,6168837
1529442,2358690,5844736,8242615
1587827,3074577,4441285,8887142
1591858,4268725,6010163,6125703
1592520,2313971,6020397,8039086
1618372,1979018,6476589,7916702
1654277,3867413,6160849,6299485
1673204,2022369,5828009,8442042
1678920,5180980,5450051,5673352
1715726,4901004,5355200,5999842
1771064,3851752,5889916,6485446
1796442,4814230,5575109,5782690
1802665,3030970,6492114,6639853
1835057,2930349,6402466,6822353
1862886,2703710,4433397,8963751
1864020,2776162,6516682,6831836
1926433,3119396,6197104,6740891
1926967,2743799,5050429,8250337
1964021,3709733,3904849,8368770
1971290,2325877,6256658,7417565
1994137,3515821,6156445,6298221
2037750,2596909,6525865,6838990
2056568,4064742,5729793,6122865
2068101,2185856,5863637,7872721
2102190,2501163,4955935,8413684
2137493,4394956,5631428,5811774
2138103,3869862,5644423,6326059
2140454,4044475,5832912,5969534
2168618,4336742,5485241,5991938
2168985,3306188,4284096,8217256
2184198,3460346,6125433,6221412
2225038,3376027,3875945,8473925
2228292,4286590,5568876,5888498
2257377,3376613,3719822,8643970
2258626,4388038,5407365,5910128
2273959,4313711,5440653,5957950
2280780,3897877,5833454,5973518
2298029,2656345,5019397,8025168
2299516,3937377,5749235,6007973
2306045,2702293,6232207,6751280
2332658,3837612,5766802,6049021
2359996,4390761,5310589,5926692
2370032,4844303,5318331,5437603
2373183,4765525,4990749,5837633
2391937,2429366,6022514,7130596
2407353,3373748,4368909,7813279
2474263,4909671,5212544,5371597
2474883,3377095,3976510,8166604
2489077,3384441,3542989,8544224
2499218,3472294,5887766,6139294
2504998,2719168,6146974,6600047
2507361,3513576,5898572,6061824
2513326,3768768,4960421,6705901
2529318,3269203,3981681,8186286
2567312,3742260,3749702,7925785
2571507,2958482,4091562,8338030
2595408,2806695,3863797,8697398
2603661,5014490,5186560,5189911
2713896,4785660,5110902,5384812
2727619,3991319,4243929,6996058
2777188,4856004,5003005,5337070
2779268,4707970,5007934,5480289
2821067,3776510,5525054,5856817
2844510,3498488,3504430,8147739
2851977,3007596,3260231,8846704
2874547,4212372,4262564,6610686
2878468,4383562,4956252,5776972
2896956,4304266,5166274,5612026
2934130,4746749,5098397,5202949
2940328,3536733,5335671,6166099
2960877,4727361,4908578,5365721
2991494,4368137,5233102,5377474
3004999,4767169,4955757,5249884
3008124,3993156,5395142,5572451
3013750,4297433,5279894,5404006
3081030,4034104,5176541,5679903
3105216,3289981,4005223,7550592
3122868,3924906,4474720,6453958
3132934,3458486,4092518,7288174
3145094,4073291,5218778,5536450
3179851,3470877,5560007,5755096
3181629,3657835,5381640,5765817
3263503,4292208,5162045,5268022
3286250,3406394,3588742,7715776
3301762,4456427,4718836,5494778
3337037,3944276,4931024,5750781
3420387,3520027,5410667,5630687
3459541,3594337,5203802,5730134
3468528,4359385,4761625,5375465
3567979,4047215,5008394,5344635
3594715,3764477,4250807,6342931
3637822,3638771,4088558,6463433
3701500,3777538,4350355,6161479
3712893,4012012,4970792,5293169
3737970,4441016,4635164,5162520
3739689,4402891,4844857,4999233
3749114,4044964,4858936,5340766
3802867,4598613,4707509,4883523
3867683,4027476,4814107,5269161
3907143,4182188,4700689,5177462
4018805,4146978,4840506,4978640
4069396,4354114,4505449,5040981
4079517,4270726,4543058,5069151
4169315,4309350,4312743,5173597
4318013,4511812,4565998,4590446
